winner,sharp,phi,dphi,near,deltaC,label
0,0.8537147873802554,0.18698213368185107,0.06692636911854319,1,0.10972241630556194,P4_co_recon_features_W30
0,0.9458255634662055,-0.4997872625426146,-0.37445682525145374,1,0.35506478035151084,P4_co_recon_features_W30
3,0.5015334234980184,-0.5619315168210564,0.39273598580183827,1,0.44740295216990855,P4_co_recon_features_W30
0,0.07610209409657703,0.28568470906106197,0.3199839931008246,1,0.03693660261914733,P4_co_recon_features_W30
0,1.3767995587097042,0.07803646938059283,-0.541009877691258,1,0.2716013154238171,P4_co_recon_features_W30
3,0.8156531331606782,-0.796335046321454,0.3632799554898537,1,0.21308519125298814,P4_co_recon_features_W30
4,1.2060379123141765,0.8045963803603002,0.44320373359656223,1,0.1954578253813406,P4_co_recon_features_W30
1,0.018724184458352555,0.0900724208716704,-0.9345712871311893,1,0.25371747773543785,P4_co_recon_features_W30
3,0.5393744085354849,-1.0645461939020784,0.07916196856371652,1,0.3592020455331173,P4_co_recon_features_W30
4,0.7437291757295932,0.24839635799910345,0.7034680948372622,1,0.018468972798278013,P4_co_recon_features_W30
0,0.6749893249948865,0.3423899957724462,0.015523692013996795,1,0.12119318543864274,P4_co_recon_features_W30
0,0.47624523328338597,0.27944374202709704,0.15298942799760068,1,0.027663348108550936,P4_co_recon_features_W30
4,0.8648749133719773,0.6483688517676476,0.4254003881679387,1,0.5288034803054545,P4_co_recon_features_W30
4,1.429017775834553,1.1302445183629743,0.2703027488869634,1,0.49938381242220925,P4_co_recon_features_W30
4,1.3204145924872166,1.1889743495415743,0.17509751765581516,1,0.6246967723990579,P4_co_recon_features_W30
1,0.5620956875903813,1.4804395536746047,-0.2515742760859647,1,1.2466016327943528,P4_co_recon_features_W30
4,0.9502047861123856,0.6858257973696449,0.43118883869924296,1,0.4488808816723356,P4_co_recon_features_W30
1,9.004827057790687,2.3428172310730906,-1.753504431524694,1,3.0866733170484313,P4_co_recon_features_W30
2,10.024124202477736,-2.821183065679743,-1.790955188814888,1,4.1073716143763885,P4_co_recon_features_W30
3,4.753422047678688,-1.2390931465566852,1.772726915265325,1,0.7316362046842124,P4_co_recon_features_W30
4,2.367178920193006,0.7242707648509072,1.3256403627314244,1,0.36685012192708816,P4_co_recon_features_W30
4,2.382593335421752,1.4121875789061638,0.447792746893681,1,1.1009710935801515,P4_co_recon_features_W30
4,1.5862181188464615,1.6198562586382692,0.1392170253393673,1,1.5440777129841052,P4_co_recon_features_W30
1,6.883912959485889,1.6906216295848984,-1.6552389441115833,1,1.6950711335204998,P4_co_recon_features_W30
2,6.4290797306863645,-1.6906216295848977,-1.6235019367657624,1,1.6950711335204984,P4_co_recon_features_W30
3,1.8511942698968369,-1.5563822439466262,0.2744725699522217,1,1.408641998237456,P4_co_recon_features_W30
3,1.9911298698124493,-1.1416764896804543,0.6006233423828172,1,0.5237764274768546,P4_co_recon_features_W30
3,0.6334088960019477,-0.35513555918099177,0.5798338076387362,1,0.14013141291607584,P4_co_recon_features_W30
0,1.640274902573361,0.01799112559701804,-0.13195589452890785,1,0.3608207828638812,P4_co_recon_features_W30
0,0.49208582855928096,-0.6190473482388075,-0.035993909273628506,1,0.5322695503170604,P4_co_recon_features_W30
0,1.6714489542200257,-0.05399669295023898,-0.13127884407773466,1,0.3073212549785815,P4_co_recon_features_W30
0,0.010894798804909733,-0.8816050363942768,-0.018037863960715713,0,0.031142988478267908,P4_co_recon_features_W30
0,1.0106649080171348,-0.0900724208716704,0.10543735866442666,1,0.2537174777354373,P4_co_recon_features_W30
0,0.44502119275809693,-0.6707303190654235,-0.38698934987900746,1,0.48109039139858756,P4_co_recon_features_W30
3,1.1022235999908612,-0.8640511206296854,0.4319092222763607,1,0.06859811306317828,P4_co_recon_features_W30
0,0.5350516504606864,0.19308812548729795,0.19897863543129618,1,0.10064971719605355,P4_co_recon_features_W30
0,0.9528607327714249,-0.466093849767093,-0.1175387446843422,1,0.3050008094480319,P4_co_recon_features_W30
0,2.1558999580464766,-0.04198936388138645,-0.38008992668606234,1,0.32516256351970546,P4_co_recon_features_W30
3,0.5609788243098934,-1.2262737031392177,-0.01802355274960319,1,0.7042831139693196,P4_co_recon_features_W30
0,0.7630604451186853,-0.07803646938059283,0.21083866138945873,1,0.27160131542381655,P4_co_recon_features_W30
2,0.1342558993645333,-0.8045963803603002,-0.4527343710228292,1,0.19545782538133993,P4_co_recon_features_W30
3,1.8083823075667722,-0.9835052114262512,0.6320078937911492,1,0.18628335685862493,P4_co_recon_features_W30
4,1.392963295543498,0.45941940722199814,0.8085726061029761,1,0.2950834674559694,P4_co_recon_features_W30
4,0.04178051700060498,0.633640000779701,0.08345379771658351,1,0.5539523088158563,P4_co_recon_features_W30
0,0.20000265190371486,0.6263270026551652,-0.01452732709823179,1,0.5430861573884787,P4_co_recon_features_W30
0,0.36200119531911945,0.6045853465832374,-0.4188886673671836,1,0.5107809218152742,P4_co_recon_features_W30
0,0.2878390648189891,-0.21145033207920205,0.31084417827799016,1,0.07336589816990145,P4_co_recon_features_W30
4,1.85142662410283,1.2262737031392177,0.37275414530587375,1,0.7042831139693188,P4_co_recon_features_W30
0,0.9447414439092283,0.5340579585325455,-0.25875320663967094,1,0.40598651803100044,P4_co_recon_features_W30
0,0.23818448001085002,0.7087672898598758,-0.09900990908036122,1,0.3999301819590181,P4_co_recon_features_W30
0,1.2562510806436404,0.336038140371823,-0.3723776833947661,1,0.11175516542925576,P4_co_recon_features_W30
3,0.2549627632688348,-0.03598807692965641,0.8679162215693952,1,0.33407968501572444,P4_co_recon_features_W30
4,5.928225680038171,2.0718705835106133,1.4285855713047029,1,2.5085492918217094,P4_co_recon_features_W30
1,12.311946627141747,2.821183065679749,-2.3314419655109133,1,4.107371614376399,P4_co_recon_features_W30
2,12.22879153940656,-2.5910133475112134,-2.6347307665074995,1,3.6162541004672826,P4_co_recon_features_W30
3,7.924437317290764,-2.44827846733525,2.0839262594695147,1,3.3116979665939006,P4_co_recon_features_W30
4,5.33194865716734,1.5768391714278158,1.7257132174988916,1,1.452291334243613,P4_co_recon_features_W30
1,1.9121695084659778,1.0031479676625337,-0.7614212392387885,1,0.228195480164185,P4_co_recon_features_W30
0,0.07905054292233527,0.05399669295023883,0.5099791089738422,1,0.30732125497858226,P4_co_recon_features_W30
4,1.0337770217569875,2.023106185610218,0.10029453128422672,1,2.404499766737871,P4_co_recon_features_W30
1,1.449843800718709,0.2545857555186923,-1.2181764693030432,1,0.009272343789658258,P4_co_recon_features_W30
0,0.13605647147602162,-0.41324675299586816,0.23875114282627943,1,0.22647698840577524,P4_co_recon_features_W30
4,0.8928201234669336,0.7320880411712511,0.3683107293649044,1,0.35017025047163985,P4_co_recon_features_W30
0,1.3383815145389846,0.32337470573394056,-0.2541784462887296,1,0.09293897048121398,P4_co_recon_features_W30
1,0.5511794083841797,0.22373114859379195,-0.9829565673314795,1,0.055118223327534216,P4_co_recon_features_W30
2,2.0298529831818297,-1.6425384289290186,-0.41776575056564935,1,1.5924750919785893,P4_co_recon_features_W30
3,0.031528335679643416,-0.6118003525375068,0.17500217042801358,1,0.5215014697920998,P4_co_recon_features_W30
2,1.5437161575119926,-1.2925340880729914,-0.4825194094451544,1,0.8456641600003548,P4_co_recon_features_W30
3,2.434523319573334,-1.5768391714278156,0.4908855845707507,1,1.452291334243613,P4_co_recon_features_W30
3,1.1426067399436861,-0.31076291893148994,0.8094142676546011,1,0.07419951740991595,P4_co_recon_features_W30
0,0.2650656972088324,0.04198936388138659,0.43986536076250515,1,0.3251625635197059,P4_co_recon_features_W30
0,0.5922754479361905,0.5689678025935203,-0.13593674073030934,1,0.4578579455102425,P4_co_recon_features_W30
0,1.2029191597034186,-0.22988411757923208,-0.5141936049077591,1,0.045975722319714335,P4_co_recon_features_W30
0,0.8002907933815258,-0.45941940722199803,-0.05307701139629552,0,0.2950834674559693,P4_co_recon_features_W30
0,0.4090797365931316,-0.3360381403718231,0.1816621115216161,0,0.11175516542925618,P4_co_recon_features_W30
0,0.5421871864986807,-0.09609518417876584,0.28604197126880226,0,0.24476844520573093,P4_co_recon_features_W30
0,1.1427440854118809,0.23604580216578144,-0.09792081961402521,0,0.03682027107728278,P4_co_recon_features_W30
0,1.4494540243032845,-0.29193682340681626,-0.19933559459416367,0,0.046226420565950194,P4_co_recon_features_W30
0,0.8026238259515505,-0.16262538702254586,0.13997154957195748,0,0.1459133318467964,P4_co_recon_features_W30
0,1.3418090845879007,-0.011993724262901306,0.021201017750670424,0,0.36973213084421447,P4_co_recon_features_W30
0,0.9834865620016935,-0.12022335152120502,0.09643841476750464,1,0.20891716840471392,P4_co_recon_features_W30
0,0.0929751175672704,0.180883105272108,0.39924104495092294,1,0.11878476872676583,P4_co_recon_features_W30
4,2.2639991647176387,0.6782587383806409,1.0387366768515314,1,0.46502685963961155,P4_co_recon_features_W30
1,7.932980931751079,2.258356458975171,-1.510537984726867,1,2.906457758087707,P4_co_recon_features_W30
2,6.476107761806999,-2.342817231073093,-1.1141841865694195,1,3.0866733170484375,P4_co_recon_features_W30
3,0.04243316023673094,0.029988085836331783,0.9777791952557919,1,0.34299488103693565,P4_co_recon_features_W30
0,0.9609546643761632,-0.3872588405615089,-0.4602363357123877,1,0.18786237549540993,P4_co_recon_features_W30
3,0.8173629720485424,-0.8904845855884436,0.30242273942525155,1,0.012196525148631454,P4_co_recon_features_W30
4,0.0006748717785652891,0.21758663828899416,0.4092308732330651,1,0.06424815585069522,P4_co_recon_features_W30
0,1.7831721423381823,-0.07202283912231332,-0.18706922289667494,1,0.280536777446634,P4_co_recon_features_W30
0,0.9928258439401368,-0.1565518075043557,0.06901732574907694,1,0.15493787056908173,P4_co_recon_features_W30
0,0.02452439942798179,0.06601181237584057,0.5235181965463996,1,0.28946837099402606,P4_co_recon_features_W30
4,1.5011619214361045,0.8904845855884436,0.49926719076311893,1,0.012196525148632203,P4_co_recon_features_W30
4,1.8920104784392984,1.0645461939020784,0.5237234626321929,1,0.3592020455331164,P4_co_recon_features_W30
1,7.580649482812883,1.9379315108528294,-1.6614513264386246,1,2.2227609400680794,P4_co_recon_features_W30
2,7.75224188012044,-2.258356458975171,-1.5634529301972018,1,2.9064577580877087,P4_co_recon_features_W30
3,3.2434526148023104,-1.1889743495415743,1.0630218033494998,1,0.6246967723990587,P4_co_recon_features_W30
0,0.06169700402200984,-0.13231285227617115,0.4516448202402562,1,0.19095376356749516,P4_co_recon_features_W30
3,1.1728116208310064,-0.28568470906106197,0.9820415893841985,1,0.036936602619147635,P4_co_recon_features_W30
1,3.6890810031258665,1.8317703264922258,-0.7426747177943558,1,1.996242797926327,P4_co_recon_features_W30
2,6.286992068259967,-1.7710341446497735,-1.5164961966040262,1,1.866648849303791,P4_co_recon_features_W30
3,2.204516835201764,-1.2012220667158267,0.6457642456594117,1,0.6508299599336433,P4_co_recon_features_W30
3,0.7091802717509447,-0.4795056533309501,0.5284001718332235,1,0.32492898199195197,P4_co_recon_features_W30
0,0.4269189041933965,-0.1444217230493797,0.29986450242607754,1,0.17296157743595786,P4_co_recon_features_W30
0,1.3971574834525826,0.12022335152120502,-0.11175867794575826,1,0.20891716840471442,P4_co_recon_features_W30
0,1.3563965010516947,-0.3679390789408962,-0.21234949479762683,1,0.15915575589351566,P4_co_recon_features_W30
0,0.061133638280120695,-0.30447563807404865,0.3393509989361931,1,0.06485744666136833,P4_co_recon_features_W30
0,0.9908723522305722,0.31076291893148994,-0.09426431657183704,1,0.07419951740991569,P4_co_recon_features_W30
3,0.13737713267684476,-0.4930042712177227,0.29433599436787206,1,0.3449861491783978,P4_co_recon_features_W30
1,0.35308425082611383,0.8994349076672341,-0.39291284916647184,1,0.0069009476336166775,P4_co_recon_features_W30
2,1.1455077829729232,-1.2788299695506664,-0.3744754550862935,1,0.8164234211553255,P4_co_recon_features_W30
4,0.4437525080885606,0.15048399749464716,0.7207276782866061,1,0.16395383656213186,P4_co_recon_features_W30
0,1.5052491678277735,0.16262538702254573,-0.1932648998302143,1,0.14591333184679706,P4_co_recon_features_W30
0,1.2466652231795705,-0.23604580216578144,-0.49617140829598105,1,0.03682027107728242,P4_co_recon_features_W30
0,0.2913055857959084,-0.8297174295694164,-0.3053568489379612,1,0.1418565639619901,P4_co_recon_features_W30
3,0.6197887622403352,-0.8467595000417039,0.253171361917738,1,0.10549357343130111,P4_co_recon_features_W30
0,0.0537994990717659,-0.32337470573394045,0.32988868317992637,1,0.09293897048121408,P4_co_recon_features_W30
0,0.36818816872206517,-0.18698213368185107,0.2951844155694465,1,0.10972241630556152,P4_co_recon_features_W30
0,0.3353459067152433,0.2669941254049526,0.22388352752129917,1,0.009164858552654045,P4_co_recon_features_W30
0,1.170997968352364,0.26078492136074727,-0.13049868555158814,1,6.120034122858442e-05,P4_co_recon_features_W30
0,1.807907910538519,0.005996754301776292,-0.4733053593651961,1,0.3786428378611346,P4_co_recon_features_W30
3,1.0946491736924477,-0.6858257973696449,0.5454034038958684,1,0.44888088167233503,P4_co_recon_features_W30
1,0.8174820559338325,1.096803562093513,-0.37140307322211696,1,0.42803020675903614,P4_co_recon_features_W30
2,3.726295324466627,-1.4286319438138788,-1.0257681016103142,1,1.1360587483574758,P4_co_recon_features_W30
3,2.1452217319080322,-0.9547326411271151,0.7834983477457732,1,0.12489077530391213,P4_co_recon_features_W30
4,0.4096540593360478,0.13836475167766757,0.6774758247816317,1,0.18196143864137782,P4_co_recon_features_W30
0,0.7678859934608124,0.4002190084361483,-0.072180752989722,1,0.2071194769265695,P4_co_recon_features_W30
0,0.9976169498501414,-0.005996754301776432,-0.7167895592821251,1,0.3786428378611336,P4_co_recon_features_W30
2,0.7433213847344943,-1.0333601101281018,-0.4512305571178043,1,0.29265970428376964,P4_co_recon_features_W30
3,1.0679514555313523,-0.9084578685373851,0.3893871773047047,1,0.02615341118924064,P4_co_recon_features_W30
3,0.04103618982847834,-0.25458575551869245,0.4122024727283241,1,0.009272343789657675,P4_co_recon_features_W30
0,1.1561794780599506,-0.08405292308073685,0.05205087901202271,1,0.262661658138492,P4_co_recon_features_W30
0,2.020674439737285,-0.15048399749464703,-0.33190283584128266,1,0.16395383656213158,P4_co_recon_features_W30
0,0.22558717921547877,-0.7478585947633022,-0.015199553888730413,1,0.31652031973910305,P4_co_recon_features_W30
0,0.1479545363858369,-0.18088310527210785,0.3859238844448492,0,0.11878476872676563,P4_co_recon_features_W30
0,0.8446426371075936,0.02398917412639626,0.20538361142567002,0,0.3519084732366828,P4_co_recon_features_W30
0,0.38186037456241473,0.22988411757923222,0.23450754854566333,1,0.04597572231971453,P4_co_recon_features_W30
0,0.47863444521427423,0.49300427121772294,-0.47319080887861187,1,0.34498614917839804,P4_co_recon_features_W30
2,0.29232747678891546,-0.7164975001779915,-0.5706865614926853,1,0.3834360848917058,P4_co_recon_features_W30
3,0.9598408630678855,-0.6483688517676476,0.5167800042846107,1,0.5288034803054541,P4_co_recon_features_W30
4,0.5433545612842058,0.31706250839122985,0.5605789863799574,1,0.08355987711931886,P4_co_recon_features_W30
0,0.09887817018713996,0.4727891209922672,0.15572661260103737,1,0.3149491001136642,P4_co_recon_features_W30
3,2.7793738901584746,-1.0859254827169322,0.9475607310392646,1,0.40481944149398774,P5_co_recon_features_W30
3,0.596618928803068,-0.13836475167766757,0.7528561826585547,1,0.18196143864137732,P5_co_recon_features_W30
4,1.3602016581776284,0.41978688260017705,0.9406649210236308,1,0.23619475906903592,P5_co_recon_features_W30
1,5.139618678271476,1.742965090369594,-1.110179538935882,1,1.806757373285349,P5_co_recon_features_W30
2,6.347556086455635,-1.800572195271587,-1.5108975299601302,1,1.929674750810455,P5_co_recon_features_W30
3,2.310287059701782,-1.2788299695506664,0.6367087193613132,1,0.8164234211553255,P5_co_recon_features_W30
3,1.2919214966242207,-0.5271547565489606,0.7268103837888602,1,0.3957292696617254,P5_co_recon_features_W30
0,0.8327507045016621,0.17479079802705397,0.08600959868398442,1,0.12783713438302924,P5_co_recon_features_W30
0,1.1345774708076053,-0.35513555918099177,-0.43411156527932865,1,0.14013141291607584,P5_co_recon_features_W30
3,0.059146900267733005,-0.6934323325316033,0.1325315691546607,1,0.4326506726425445,P5_co_recon_features_W30
0,0.3524712305303204,-0.0900724208716704,0.36471020473062976,1,0.2537174777354373,P5_co_recon_features_W30
0,0.8768016705065147,0.03598807692965627,0.1816430306326596,1,0.33407968501572527,P5_co_recon_features_W30
0,0.9689140625287771,0.2732136403936488,-0.5049064349090701,1,0.01840623815116281,P5_co_recon_features_W30
0,0.20457439827479917,-0.9738247928884839,-0.1546008586616526,1,0.16562806334869895,P5_co_recon_features_W30
3,0.21761363392839916,-0.03598807692965641,0.693535772942176,1,0.33407968501572444,P5_co_recon_features_W30
0,0.11310638872347634,0.41324675299586816,0.19875899385809212,1,0.22647698840577507,P5_co_recon_features_W30
0,1.2116602503580145,0.36152991078652785,-0.36515463069354903,1,0.14963257668535537,P5_co_recon_features_W30
0,0.25278037818526733,-0.31706250839122985,0.2556322747753567,1,0.08355987711931911,P5_co_recon_features_W30
4,1.3611958372216335,0.8727944603372413,0.4536556066201114,1,0.049942282510814257,P5_co_recon_features_W30
0,0.1727802370938028,0.5902487048489929,0.02696753069747143,1,0.4894785616352966,P5_co_recon_features_W30
1,1.276322060410673,0.9267295217321841,-0.6380372511093189,1,0.06513998580662156,P5_co_recon_features_W30
0,0.7707178054687491,-0.6858257973696449,-0.1893940002538061,1,0.44888088167233503,P5_co_recon_features_W30
4,0.8197250092145519,0.547941521224572,0.4888813103882306,1,0.42661566246587973,P5_co_recon_features_W30
0,0.4097771226438557,0.29193682340681637,0.1712715321819358,1,0.046226420565950055,P5_co_recon_features_W30
4,0.9268689372332779,0.8904845855884436,0.25219911145731894,1,0.012196525148632203,P5_co_recon_features_W30
4,0.7476419806910374,0.7963350463214542,0.252815940655175,1,0.2130851912529883,P5_co_recon_features_W30
1,0.479167346014863,1.3961164668987935,-0.2490673380438984,1,1.0666798556292265,P5_co_recon_features_W30
1,1.3884400361882803,0.2982003702336574,-1.1660493876741387,1,0.05553322567295199,P5_co_recon_features_W30
2,1.199615522268383,-0.9359823084494837,-0.6657802401808797,1,0.08488283315200637,P5_co_recon_features_W30
3,2.1438422409901943,-1.0333601101281018,0.7315685324992223,1,0.29265970428376964,P5_co_recon_features_W30
4,1.7339350274063872,0.5271547565489608,0.9893380204346283,1,0.3957292696617257,P5_co_recon_features_W30
1,2.5628159920364424,0.9453159307411546,-0.9949434814755795,1,0.10479816090287722,P5_co_recon_features_W30
2,4.15279062849977,-1.4627322064021984,-1.1259006374443543,1,1.2088191284773355,P5_co_recon_features_W30
3,3.023004016013273,-1.3064853441475541,0.8993851733870106,1,0.875432220950196,P5_co_recon_features_W30
4,1.017824598281679,0.336038140371823,1.140155068518019,1,0.11175516542925576,P5_co_recon_features_W30
1,0.6545317509544069,0.9738247928884839,-0.4213157337225024,1,0.16562806334869817,P5_co_recon_features_W30
2,0.3534579770711397,-0.5065933270731818,-0.7574057490090937,1,0.3651776952674219,P5_co_recon_features_W30
0,0.42003700722600257,-0.5409867051297036,0.04340322223650234,1,0.416281722329501,P5_co_recon_features_W30
0,1.0659043903975678,-0.41978688260017716,-0.13180483761529832,1,0.2361947590690362,P5_co_recon_features_W30
3,0.7474173506488184,-0.8045963803603002,0.3310016721460461,1,0.19545782538133993,P5_co_recon_features_W30
4,0.6126825397386161,0.242216461691915,0.6521918214514574,1,0.02765148425744289,P5_co_recon_features_W30
0,0.32887666177150254,0.4997872625426146,-0.5110947896662005,1,0.35506478035151084,P5_co_recon_features_W30
2,0.6272429956772183,-0.7799731176404859,-0.6198687880595853,1,0.24799695028234697,P5_co_recon_features_W30
3,1.8538467142849908,-0.7399503135765562,0.8090905759152751,1,0.33339437001223704,P5_co_recon_features_W30
4,1.2822664782294553,0.8382080341900642,0.44825106054045594,1,0.1237399990808341,P5_co_recon_features_W30
0,1.4451428892031388,0.1565518075043557,-0.16239254721034646,1,0.1549378705690822,P5_co_recon_features_W30
4,0.5895743270759606,0.5134229397693713,0.41836343803896053,1,0.37532559965401646,P5_co_recon_features_W30
4,0.6606561211428246,0.9932786835822768,0.05281220423471811,1,0.20713720064711347,P5_co_recon_features_W30
0,0.28237200483459324,0.6190473482388075,-0.43048291565305274,1,0.5322695503170605,P5_co_recon_features_W30
0,1.105723307905525,0.1323128522761713,0.0036398272081788474,1,0.19095376356749544,P5_co_recon_features_W30
4,0.9547117362187361,0.6263270026551652,0.4822453549086709,1,0.5430861573884787,P5_co_recon_features_W30
1,1.9520907607058153,1.096803562093513,-0.699098534770938,1,0.42803020675903614,P5_co_recon_features_W30
0,0.7163654365405799,-0.7718700668867108,-0.22421735516293273,1,0.26528658409229733,P5_co_recon_features_W30
4,2.1627818871859414,0.6483688517676476,1.011994793575965,1,0.5288034803054545,P5_co_recon_features_W30
1,3.0347221778291376,1.2521195202652193,-0.889306685065311,1,0.7594308265045414,P5_co_recon_features_W30
2,3.1693266028419806,-1.1302445183629743,-1.098717725503187,1,0.49938381242221014,P5_co_recon_features_W30
3,3.0843994057372592,-0.9453159307411546,1.1596094339522742,1,0.104798160902878,P5_co_recon_features_W30
4,2.454649262702864,1.1889743495415743,0.6630595669244785,1,0.6246967723990579,P5_co_recon_features_W30
1,1.3376376467128386,0.3808032031078024,-1.0862397804839128,1,0.17827014903265817,P5_co_recon_features_W30
3,0.5815206121894967,-0.9835052114262512,0.14872776763641923,1,0.18628335685862493,P5_co_recon_features_W30
4,2.0806750470652116,0.6782587383806409,0.9237781660279683,1,0.46502685963961155,P5_co_recon_features_W30
4,1.1620226296039595,0.8640511206296854,0.3751866027166193,1,0.06859811306317898,P5_co_recon_features_W30
1,4.663181380768435,1.4286319438138795,-1.2204451460287504,1,1.1360587483574762,P5_co_recon_features_W30
2,5.685446267106013,-1.5768391714278156,-1.4925070938802527,1,1.452291334243613,P5_co_recon_features_W30
3,2.070175990953098,-1.5563822439466262,0.360732915495984,1,1.408641998237456,P5_co_recon_features_W30
3,1.7450392533142218,-0.8553733404358476,0.6907957229597861,1,0.08711405803178102,P5_co_recon_features_W30
0,1.0838788042991119,-0.17479079802705397,0.021230172003511127,1,0.1278371343830288,P5_co_recon_features_W30
3,0.036104128417676296,-0.8129129964288253,0.04536893747315856,1,0.1777125031894783,P5_co_recon_features_W30
0,0.4551927159168943,-0.08405292308073685,0.3281805944622348,1,0.262661658138492,P5_co_recon_features_W30
0,1.678538000083404,-0.1565518075043557,-0.20109548205591615,1,0.15493787056908173,P5_co_recon_features_W30
0,1.0309720258923447,-0.48624388719256917,-0.16147692291329718,1,0.3349411094732624,P5_co_recon_features_W30
0,0.22145257538155372,-0.4795056533309501,0.16180925008501165,1,0.32492898199195197,P5_co_recon_features_W30
3,0.7180920599654291,-0.16262538702254586,0.914725533767722,1,0.1459133318467964,P5_co_recon_features_W30
1,2.2275344909833033,1.349945414204494,-0.5790351229305408,1,0.9681638006319837,P5_co_recon_features_W30
2,3.6650509776173883,-1.3206956328836275,-1.094076724197279,1,0.9057529848261849,P5_co_recon_features_W30
3,1.1640828552294191,-0.8382080341900642,0.4731661179525247,1,0.12373999908083341,P5_co_recon_features_W30
0,0.25072202368473084,-0.374363396978578,0.21899451287695793,1,0.16870144583166463,P5_co_recon_features_W30
3,0.2861126305937907,-0.4002190084361483,0.413564382815907,1,0.20711947692656965,P5_co_recon_features_W30
0,1.183081294683765,0.452765368653236,-0.30146447961319267,1,0.2851964430836816,P5_co_recon_features_W30
0,0.15483537462100372,-1.0031479676625337,-0.15417182280192823,1,0.22819548016418578,P5_co_recon_features_W30
0,0.367649403079199,0.14442172304937956,0.31117238227736566,1,0.17296157743595858,P5_co_recon_features_W30
0,1.2164756924924505,-0.3808032031078024,-0.3890308619145403,1,0.17827014903265836,P5_co_recon_features_W30
3,0.17539393003360804,-0.633640000779701,0.21739994802902063,1,0.5539523088158562,P5_co_recon_features_W30
0,0.8095436471137653,0.05399669295023883,0.19571176954389305,1,0.30732125497858226,P5_co_recon_features_W30
0,1.585997323257255,-0.24221646169191485,-0.22062776675587387,1,0.02765148425744275,P5_co_recon_features_W30
0,1.1733287818670992,-0.3872588405615089,-0.1528625297663285,1,0.18786237549540993,P5_co_recon_features_W30
0,0.5516689890607399,-0.5479415212245718,-0.012993956217179636,0,0.42661566246587956,P5_co_recon_features_W30
0,0.04664745660242975,-0.41324675299586816,0.2739707606122859,0,0.22647698840577524,P5_co_recon_features_W30
0,1.4294947580861581,0.0,-0.026423548385612422,0,0.387553224436683,P5_co_recon_features_W30
0,0.26800217056710374,-0.466093849767093,0.1522378190370243,0,0.3050008094480319,P5_co_recon_features_W30
0,1.129844894582538,0.3044756380740486,-0.14886176644146437,0,0.06485744666136797,P5_co_recon_features_W30
0,0.3405757860949772,-0.7638173826500217,-0.07092512552575143,0,0.2824687499049263,P5_co_recon_features_W30
0,0.5148704490115901,0.16262538702254573,0.23280850620818216,0,0.14591333184679706,P5_co_recon_features_W30
0,1.1698972564287764,-0.2982003702336574,-0.09330728057447092,1,0.05553322567295227,P5_co_recon_features_W30
0,1.761843688186997,-0.02398917412639612,-0.1496006533210854,1,0.3519084732366824,P5_co_recon_features_W30
3,0.6362906155480239,-0.5974016768758282,0.42263769828615916,1,0.5001069353714545,P5_co_recon_features_W30
0,0.15385072316909276,0.8212862224459222,-0.3081254996428044,1,0.1598463912715563,P5_co_recon_features_W30
2,1.2522559277944512,-1.213652676161437,-0.458690703312344,1,0.6773533881929299,P5_co_recon_features_W30
3,0.3864900532982145,-0.09609518417876584,0.6518625485165537,1,0.24476844520573093,P5_co_recon_features_W30
0,1.048701736789714,0.0900724208716704,0.06304163500754881,1,0.25371747773543785,P5_co_recon_features_W30
0,1.9260289237765877,0.029988085836331783,-0.2647946313654123,1,0.34299488103693565,P5_co_recon_features_W30
0,1.252890979086699,-0.43951684185915424,-0.21835616885384765,1,0.26551087830127573,P5_co_recon_features_W30
3,0.31290769376212113,-0.4067242518713635,0.41986792514765126,1,0.21678541134023252,P5_co_recon_features_W30
0,0.7003827563385334,0.4002190084361483,-0.0431400096731796,1,0.2071194769265695,P5_co_recon_features_W30
0,0.45743842165129833,-0.4930042712177227,0.06002878825194369,1,0.3449861491783978,P5_co_recon_features_W30
0,0.722267740942536,0.5202765849400357,-0.15166538755186565,1,0.3855092131304226,P5_co_recon_features_W30
2,0.5896599674991183,-0.796335046321454,-0.5955034520027296,1,0.21308519125298814,P5_co_recon_features_W30
3,1.9197392664965336,-0.6707303190654235,0.8802849143825041,1,0.48109039139858756,P5_co_recon_features_W30
1,0.08797392556279093,0.9642347824435542,-0.2652458738252016,1,0.14516567530933108,P5_co_recon_features_W30
2,2.6850079428856453,-1.2012220667158267,-0.8969761060064854,1,0.6508299599336433,P5_co_recon_features_W30
3,0.9240192586048703,-0.8297174295694164,0.3841502629707771,1,0.1418565639619901,P5_co_recon_features_W30
3,0.320818713082117,-0.4329215407742725,0.4058631519861992,1,0.2557111300889757,P5_co_recon_features_W30
0,0.22263510304003964,-0.01799112559701804,0.4629629059959977,1,0.3608207828638806,P5_co_recon_features_W30
0,0.30346663333000734,0.49300427121772294,0.05102202433887737,1,0.34498614917839804,P5_co_recon_features_W30
0,1.7518852563677607,0.0840529230807367,-0.23450754854566333,1,0.2626616581384928,P5_co_recon_features_W30
0,0.9921058521168776,0.02398917412639626,0.14194307793007968,0,0.3519084732366828,P5_co_recon_features_W30
0,0.6968978502038442,0.36793907894089606,-0.014992964214086347,0,0.15915575589351522,P5_co_recon_features_W30
0,1.6682490580558846,-0.005996754301776432,-0.5230989086607685,0,0.3786428378611336,P5_co_recon_features_W30
0,0.8012265760871814,-0.6782587383806409,-0.2744630942004386,0,0.465026859639611,P5_co_recon_features_W30
